stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.83,1.67,1.67,0
3dpf,9.77,2.87,0,0,2.3,0,0.57
5dpf,0.52,6.72,0.52,0,0.52,0,1.03
10dpf,4.39,15.69,0,0,0,0,0.63
