stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,61.94,0,0,0,10.32,0,0,0,10.32,0
14hpf,478.17,0,0,26.75,56.85,23.41,6.69,0,16.72,143.79
19hpf,525.4,0,0,17.51,52.54,6.57,2.19,2.19,8.76,470.67
24hpf,7,0,0,5,3,4,0,2,2,40
2dpf,175.16,20.02,20.85,108.43,139.29,263.57,34.2,39.2,120.94,574.68
3dpf,717.16,112.06,77,140.21,228.13,2531.31,91.94,1.72,204,657.39
5dpf,341.62,107.5,225.34,430,185.02,1652.3,144.2,212.42,341.62,2373.28
10dpf,396.6,129.27,133.04,239.72,129.27,1527.42,70.91,5.02,241.6,594.9
