stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0
3dpf,0.57,0,0,0,0,3.45
5dpf,0,0,0.52,1.55,1.55,17.57
10dpf,1.88,2.51,0,0,0,14.43
