stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,23.35,0,0,0,3.34,4.17,0.83,2.5
3dpf,3.45,0,1.15,0,2.3,3.45,0,0
5dpf,3.62,0,1.03,0,0,1.55,0,0
10dpf,17.57,1.26,1.88,1.88,0,10.04,0,3.14
