stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
24hpf,0,0,0,0,0,1,0,0
2dpf,13.35,0,0.83,3.34,0.83,5.84,0.83,25.86
3dpf,8.05,0.57,0,0.57,0.57,1.72,0,13.79
5dpf,4.13,0,0.52,3.1,3.1,8.79,2.58,71.84
10dpf,21.96,1.88,0,0.63,3.77,6.28,6.9,11.3
