stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,20.65,0,0,0,0,0,0,0,20.65,0
12hpf,55.9,0,0,0,11.57,0,0,1.93,7.71,13.49
14hpf,66.88,0,3.34,0,0,0,0,0,6.69,0
16hpf,12.3,4.1,0,2.05,10.25,0,0,2.05,10.25,2.05
19hpf,13.14,0,0,0,0,0,0,0,0,2.19
24hpf,24,1,4,1,3,2,0,0,3,3
2dpf,100.92,1.67,8.34,10.01,49.21,21.69,5.84,0,19.18,7.51
3dpf,127.57,1.72,2.3,2.3,2.87,24.71,1.72,0,1.72,3.45
5dpf,20.67,1.55,13.95,3.1,11.37,24.81,1.03,0,5.17,10.34
10dpf,18.2,0.63,5.65,0.63,1.26,4.39,0,0,0.63,1.88
