stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,1,0,0,0,0
2dpf,0.83,0,30.03,1.67,0,0,9.17
3dpf,0.57,0,1.72,0,0,0,0
5dpf,0,0,22.22,0,0.52,0.52,1.03
10dpf,0,0.63,12.55,0,0,0,0
