stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,3.34,0,0
24hpf,1,0,0,0,0,0,0
2dpf,0.83,0,0,0,1.67,0,0
3dpf,5.17,0,0.57,0,1.72,0,0
5dpf,1.03,0,2.07,1.03,5.17,1.03,1.55
10dpf,4.39,0.63,3.77,0,2.51,0,3.14
