stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1465.86,20.65,0,0,10.32,0,0,41.29,887.77,10.32
12hpf,697.85,1.93,0,0,32.77,13.49,0,38.56,921.46,32.77
14hpf,137.1,3.34,0,0,23.41,3.34,0,3.34,321.01,13.38
16hpf,38.97,0,0,0,30.76,16.41,0,2.05,196.88,4.1
19hpf,45.97,0,0,0,2.19,4.38,0,2.19,41.59,0
24hpf,6,0,0,0,6,1,0,0,38,0
2dpf,5.84,0,0,1.67,17.52,35.03,0.83,0,9.17,3.34
3dpf,11.49,0.57,0,1.15,1.15,18.39,0.57,0,3.45,1.15
5dpf,3.1,0.52,0.52,2.07,0.52,28.94,0,0.52,6.2,6.72
10dpf,1.26,0.63,0.63,0,0,10.67,0.63,0,1.26,0.63
