stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6266.03,72.26,20.65,0,629.7,30.97,0,154.84,2002.65,1951.04
12hpf,584.11,1.93,0,13.49,13.49,3.86,3.86,38.56,314.22,15.42
14hpf,4273.46,6.69,33.44,40.13,200.63,80.25,83.6,36.78,551.74,565.11
16hpf,1027.46,12.3,6.15,0,10.25,8.2,18.46,24.61,176.37,116.9
19hpf,6039.96,17.51,8.76,43.78,126.97,52.54,39.41,24.08,229.86,455.35
24hpf,1665,1,11,25,51,23,11,5,101,82
2dpf,323.62,6.67,7.51,11.68,40.04,60.89,31.69,1.67,31.69,35.03
3dpf,808.53,21.26,8.05,8.62,9.19,183.89,17.24,0,77,31.03
5dpf,118.35,20.67,11.37,15.5,16.02,115.25,18.61,2.07,44.45,54.78
10dpf,96.64,1.26,1.26,1.88,1.26,27.61,3.14,0,8.16,5.65
