stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.85,0,0.83,4.17,5.84,2.5,0,1.67
3dpf,48.84,0,1.15,0.57,9.77,0,0,0.57
5dpf,12.4,0,0,1.03,23.26,2.07,1.03,2.07
10dpf,20.71,0.63,3.14,0,7.53,1.88,0.63,0.63
