stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,2.5,1.67,0.83,5
3dpf,5.17,0.57,0.57,1.15,1.15,3.45,0,0
5dpf,0.52,0,1.55,1.03,0,3.62,0,2.07
10dpf,3.14,0,4.39,0,0,3.77,0.63,0
