stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,2.5,0,0,10.01,0,2.5,0,0.83,0
3dpf,2.87,0.57,0,23.56,0,5.17,0,0.57,0
5dpf,11.89,0,0.52,65.64,1.03,5.69,0.52,0.52,0.52
10dpf,10.04,0,0,32,0,1.88,0,0,0
