stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,4.17,0,0.83,0,6.67,0,0,0.83
3dpf,67.23,0,0,1.15,13.22,0,0,0
5dpf,0.52,0.52,0.52,0.52,6.2,1.03,0.52,0.52
10dpf,21.34,0,0,0,5.65,1.26,0.63,0
