stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,2.05,0,0
2dpf,5,0,0,0.83,0,2.5,8.34
3dpf,37.35,0.57,0,2.87,0,0,5.17
5dpf,0,0.52,0.52,4.13,0,1.55,4.65
10dpf,20.08,0,0,0.63,0,0,1.26
