stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0.83,0,0,0,0,0.83,0,0
3dpf,124.12,0,0,0.57,16.66,0,0.57,0
5dpf,1.03,1.03,0.52,0.52,16.02,0,0.52,1.03
10dpf,74.68,1.88,0,0.63,15.06,0.63,1.26,0
