stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.5,0.83,0.83,0,1.67,10.01,0.83,0.83
3dpf,16.66,0,0,0.57,0.57,0,0,0.57
5dpf,0.52,0.52,0,0,5.17,5.17,0.52,1.03
10dpf,53.97,0,0,0,1.88,4.39,0,0.63
