stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,3.34,0,0,0,1.67
3dpf,1.72,0,0.57,0.57,0
5dpf,5.17,0.52,0,0,0
10dpf,0.63,0,0,0,0.63
