stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,10.32,0,0,0,0,0,0,10.32
12hpf,7.71,1.93,13.49,0,3.86,0,0,1.93,0,1.93
14hpf,23.41,0,16.72,0,0,0,0,0,0,13.38
16hpf,0,0,2.05,0,0,2.05,0,0,0,2.05
19hpf,4.38,0,0,0,0,0,0,0,0,225.49
24hpf,1,1,0,0,0,0,0,0,0,50
2dpf,6.67,0,1.67,1.67,0,4.17,2.5,0,0,422.88
3dpf,14.37,0,0,0,0,2.3,0,0,1.15,68.96
5dpf,4.13,0,0.52,0.52,0,1.03,0,0,0.52,142.64
10dpf,2.51,0,0.63,0.63,0.63,10.04,0,0,0,16.32
