stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.5,0,0,9.17,2.5,1.67,0,0.83
3dpf,0.57,0.57,0,1.72,0,2.3,0,0
5dpf,0.52,0,1.55,3.1,0,0.52,0,1.03
10dpf,0,0,3.14,2.51,0,0,0.63,0
