stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
2dpf,0.83,0,0,0,0
5dpf,0,4.13,0.52,1.03,0.52
10dpf,0.63,3.77,0,0,0
