stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,30.97,0,0,0,0,0,0,0,0,0
12hpf,25.06,0,0,0,0,0,0,0,0,0
14hpf,46.81,0,0,50.16,3.34,0,0,0,0,3.34
16hpf,59.47,2.05,0,36.91,0,0,0,0,0,8.2
19hpf,59.11,0,0,28.46,2.19,0,0,0,0,2.19
24hpf,73,0,0,1,1,0,0,0,3,3
2dpf,357.82,0,3.34,18.35,10.01,13.35,0.83,0.83,1.67,13.35
3dpf,176.99,0,0.57,4.02,0.57,5.75,0,0,0,2.3
5dpf,190.19,1.55,3.62,19.64,2.07,17.06,0,0.52,3.1,13.95
10dpf,92.87,1.26,3.77,8.16,0,3.77,0.63,0,0,0.63
