stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0,1.67,0.83,0
3dpf,5.75,1.72,0.57,0.57,0,1.15,0,0
5dpf,3.62,7.24,0.52,1.55,1.03,11.37,1.55,3.62
10dpf,6.28,44.55,0,1.88,0.63,3.14,1.26,0
