stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,92.91,0,0,0,10.32,0,0,0,30.97,41.29
12hpf,98.32,1.93,5.78,3.86,19.28,1.93,0,1.93,61.69,15.42
14hpf,113.69,0,16.72,6.69,10.03,13.38,3.34,0,33.44,33.44
16hpf,96.39,10.25,6.15,2.05,32.81,18.46,2.05,2.05,45.12,30.76
19hpf,67.86,0,2.19,4.38,6.57,0,0,0,13.14,13.14
24hpf,109,1,5,6,22,10,6,0,23,14
2dpf,213.52,10.01,15.85,33.36,86.74,171.82,30.03,0.83,64.22,58.39
3dpf,532.7,10.34,9.19,7.47,10.34,145.96,6.9,0,13.22,31.03
5dpf,82.69,9.82,38.76,40.31,24.29,174.17,16.02,7.24,56.33,166.94
10dpf,213.36,11.92,33.26,29.49,12.55,136.17,6.28,0,26.36,38.28
