stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,361.3,0,20.65,0,82.58,0,0,0,123.88,165.17
12hpf,485.79,28.92,9.64,23.13,152.29,32.77,0,28.92,210.12,296.87
14hpf,417.98,13.38,63.53,26.75,86.94,56.85,6.69,20.06,83.6,294.26
16hpf,305.57,12.3,36.91,49.22,73.83,45.12,8.2,8.2,110.74,182.52
19hpf,698.35,0,0,32.84,56.92,30.65,19.7,6.57,35.03,146.68
24hpf,531,3,64,32,63,47,51,3,55,96
2dpf,854.09,10.84,51.71,95.08,218.53,432.05,80.07,13.35,93.42,227.7
3dpf,2304.33,20.11,21.26,47.12,36.2,376.97,19.54,0,21.84,78.73
5dpf,232.57,18.09,62.02,86.31,31.53,322.5,40.31,17.57,62.54,258.41
10dpf,739.86,21.96,77.19,82.21,20.71,321.3,25.73,0.63,42.67,74.05
