stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,2.05,0
24hpf,1,0,0,0,0,0,0,0
2dpf,23.35,0,1.67,0.83,1.67,2.5,0.83,0.83
3dpf,91.37,0,0,0,1.15,0,0.57,1.15
5dpf,17.06,0.52,1.03,1.03,2.07,0,0.52,1.03
10dpf,42.04,0,0,0,1.26,0.63,0,0.63
