stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,1.67,0,12.51,0,2.5,0.83
3dpf,6.9,0.57,10.92,0.57,0.57,0
5dpf,0,0,19.64,0,2.07,1.03
10dpf,6.9,0,5.65,0,3.14,0.63
