stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,6441.52,113.55,30.97,0,1125.2,82.58,0,206.46,2560.09,2353.63
12hpf,5850.72,192.78,36.63,179.28,1501.72,260.25,15.42,356.63,2656.44,1864.13
14hpf,5724.69,90.28,257.48,351.11,1177.04,531.67,96.97,143.79,2200.26,2340.7
16hpf,4811.22,225.59,381.45,334.28,1560.67,611.14,157.91,219.44,2167.71,2444.57
19hpf,7493.58,61.3,172.95,236.43,945.73,389.67,218.92,91.95,777.16,2526.32
24hpf,5483,110,1177,351,1478,640,278,41,2049,1307
2dpf,3803.39,105.09,387.01,501.28,1718.2,2851.71,467.08,134.29,1090.14,1754.06
3dpf,7258.92,229.86,301.11,244.8,260.31,3327.2,113.21,1.72,325.82,707.96
5dpf,1370.11,264.62,752.5,813.49,362.81,4488.14,307,294.08,923.06,3283.41
10dpf,4226.43,500.14,909.3,671.46,266.07,4362.61,208.97,8.16,781.28,805.75
