stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,185.81,0,123.88,10.32
12hpf,1.93,1.93,0,1.93,82.89,0,38.56,0
14hpf,0,0,30.09,6.69,23.41,0,0,3.34
16hpf,0,0,90.24,4.1,6.15,0,0,0
19hpf,0,0,0,0,4.38,0,0,0
24hpf,0,0,53,0,0,0,2,0
2dpf,0.83,0,5,0,0,4.17,0,0.83
3dpf,1.72,0,1.15,0,0,1.72,0.57,0
5dpf,0.52,0,1.55,0,1.03,4.13,0.52,0
10dpf,0.63,0,5.02,1.26,0,0,0,0
