stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.32,0,10.32,0,10.32,10.32,0,0,10.32,20.65
12hpf,1.93,0,9.64,0,1.93,3.86,0,0,1.93,1.93
14hpf,10.03,0,6.69,0,3.34,0,0,0,3.34,0
16hpf,22.56,0,0,2.05,4.1,0,0,0,8.2,0
19hpf,19.7,0,0,0,2.19,0,0,0,4.38,4.38
24hpf,28,0,1,2,7,3,2,0,7,2
2dpf,86.74,0,5.84,8.34,27.52,65.89,6.67,0,24.19,11.68
3dpf,485.58,2.3,2.3,5.17,10.34,137.34,2.3,0,13.79,10.34
5dpf,34.11,3.62,10.34,13.95,8.27,132.82,7.75,3.62,26.36,48.07
10dpf,131.15,3.77,6.9,8.79,7.53,79.07,3.14,0.63,15.06,13.81
