stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,4.17,0.83,0,0.83
3dpf,0,0,0.57,0.57,13.79,0,0.57,1.15
5dpf,1.03,0.52,2.07,2.07,22.74,0,2.07,11.89
10dpf,3.14,0.63,2.51,0,6.9,0,1.88,0.63
