stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.83,0,0,0,0,0,0.83
3dpf,14.37,0,0,0,8.62,0,1.15
5dpf,5.69,0.52,0.52,1.03,7.75,4.13,0.52
10dpf,48.32,0,0,0,6.9,0,0
