stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,14.18,0,1.67,5.84,11.68,0.83,1.67,6.67
3dpf,4.02,0,0,0,3.45,0,1.15,0
5dpf,1.55,0,0.52,0,2.58,0.52,1.03,1.03
10dpf,0.63,0.63,0,0,0,0.63,0.63,0
