stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,51.61,0,0,0,0,0,0,0,0,51.61
12hpf,30.84,1.93,0,9.64,17.35,3.86,0,34.7,19.28,44.34
14hpf,80.25,3.34,6.69,50.16,43.47,13.38,0,50.16,33.44,277.54
16hpf,73.83,8.2,4.1,43.07,24.61,4.1,2.05,20.51,18.46,41.02
19hpf,148.86,4.38,4.38,45.97,28.46,13.14,6.57,26.27,2.19,166.38
24hpf,67,6,2,31,32,21,17,3,14,39
2dpf,268.57,9.17,4.17,62.56,160.14,310.28,60.89,10.84,89.25,292.76
3dpf,909.09,25.28,2.3,37.35,29.31,416.04,13.79,0,21.84,98.26
5dpf,71.84,24.29,3.62,56.33,23.26,219.14,15.5,8.79,31.01,254.8
10dpf,283.64,37.65,1.88,76.56,19.45,350.79,16.94,1.88,34.51,144.33
