stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.67,0,0,0.83,1.67,0,0,1.67
3dpf,122.97,0.57,0,0.57,3.45,0.57,0,0
5dpf,6.72,0.52,2.07,1.03,7.75,0,0.52,2.07
10dpf,73.42,0,0,1.26,1.88,0,0.63,0
