stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,2.05,0
2dpf,4.17,0,0.83,1.67,1.67,0,2.5
3dpf,43.67,0,0,0.57,6.32,0,0.57
5dpf,0,3.1,0,0,3.1,0.52,0.52
10dpf,9.41,0.63,0,0,0.63,0,0
