stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1,0,0,0
2dpf,0,0,0,0,0,0,0,7.51
3dpf,0,0,0.57,0.57,0,1.15,0,0.57
5dpf,0.52,0,3.62,0.52,0,3.62,0.52,13.44
10dpf,1.26,1.26,7.53,1.26,0,0.63,0,8.16
