stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,0,20.65
12hpf,0,0,0,0,0,0,0,0,0,34.7
14hpf,3.34,0,0,0,0,0,0,0,0,230.73
16hpf,4.1,0,0,0,2.05,0,0,0,2.05,196.88
19hpf,0,0,0,2.19,0,0,0,0,0,267.08
24hpf,0,0,0,0,2,1,0,0,0,85
2dpf,7.51,0.83,0,1.67,5,53.38,0,0,3.34,88.41
3dpf,5.17,2.3,0.57,0,0,49.99,0,0,0.57,18.39
5dpf,0,0,1.03,1.03,0,51.68,1.03,0.52,0,114.74
10dpf,1.88,5.02,0,0,0.63,32,1.26,0,0.63,17.57
