stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,72.26,0,0,0,0,0,0,0,20.65,20.65
12hpf,148.44,5.78,9.64,0,50.12,0,0,1.93,107.95,32.77
14hpf,90.28,0,26.75,3.34,23.41,3.34,0,3.34,40.13,10.03
16hpf,98.44,4.1,6.15,10.25,36.91,10.25,2.05,2.05,51.27,22.56
19hpf,102.89,0,0,2.19,10.95,2.19,0,0,19.7,17.51
24hpf,138,4,5,2,30,7,3,0,51,18
2dpf,281.92,7.51,18.35,40.87,143.46,197.68,21.69,2.5,75.07,96.75
3dpf,609.7,8.62,8.05,17.24,25.86,223.54,10.34,0.57,19.54,30.46
5dpf,106.98,8.27,37.21,46.51,26.88,247.56,21.19,13.95,51.68,169
10dpf,180.1,5.65,23.22,28.24,12.55,132.41,8.16,0,30.12,29.49
