stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.84,0.83,1.67,0.83,2.5,0.83,12.51
3dpf,14.94,1.15,1.72,2.3,4.02,0,3.45
5dpf,2.07,0.52,10.34,2.07,8.79,0.52,29.46
10dpf,3.77,0.63,3.14,1.88,1.26,0,3.14
