stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,2.5,7.51,0,3.34
3dpf,15.52,0,2.3,79.88,0.57,1.15
5dpf,2.07,1.03,1.03,21.71,3.1,2.07
10dpf,1.26,0,0.63,28.87,0.63,0.63
