stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,6.69,0,0,0,0,0,0,0,0
16hpf,2.05,0,0,0,0,0,0,0,0
24hpf,12,0,0,0,0,0,0,2,11
2dpf,7.51,0,0,0,2.5,1.67,1.67,0.83,0
3dpf,483.85,1.72,0.57,0.57,0.57,6.9,0.57,0.57,1.72
5dpf,10.34,0,0.52,1.03,0,7.75,0.52,1.03,4.13
10dpf,58.36,0,0.63,1.26,0.63,1.26,1.26,0,1.26
