stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.83,1.67,0,0,0
3dpf,0,0.57,0.57,0.57,0,1.72,0,0,2.3
5dpf,0,1.03,2.07,1.03,0,0.52,0.52,0.52,3.1
10dpf,1.26,0,1.26,3.14,0.63,0.63,0,0.63,1.26
