stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5,0,0,0,5.84,0,0.83,3.34
3dpf,7.47,0,0,0,0.57,1.15,0,1.15
5dpf,1.03,0.52,0,0.52,0,4.13,0,1.03
10dpf,3.77,0,0.63,0,0,4.39,0,0.63
