stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,0,1.67,0,0
3dpf,7.47,0,1.15,0,3.45,0,3.45
5dpf,6.72,0.52,0,1.03,2.07,0.52,2.07
10dpf,3.77,0,1.88,0,1.88,0.63,3.14
