stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.83,9.17,4.17,12.51,3.34,0.83
3dpf,0.57,0,0.57,1.72,0,24.71,0,0
5dpf,1.55,0.52,2.58,13.44,0,12.92,1.03,0.52
10dpf,1.88,0.63,0,11.3,0,17.57,0,0
