stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,2.05
19hpf,0,0,0,2.19,0,0,0,0
24hpf,1,0,0,4,0,0,0,0
2dpf,1.67,0,0,1.67,2.5,0,0,3.34
3dpf,152.86,0.57,0,0.57,0.57,0.57,1.72,1.15
5dpf,7.24,0.52,1.55,0.52,1.55,0,0.52,2.07
10dpf,45.81,5.02,2.51,0,1.26,0,0,0
