stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,743.25,0,10.32,0,72.26,20.65,0,41.29,340.66,1352.31
12hpf,929.18,53.98,11.57,21.21,266.03,50.12,9.64,102.17,576.4,1166.29
14hpf,494.89,26.75,20.06,50.16,230.73,40.13,10.03,50.16,357.79,1441.21
16hpf,490.15,51.27,14.36,67.68,340.44,98.44,36.91,38.97,211.23,1166.92
19hpf,860.35,13.14,10.95,87.57,341.51,81,45.97,24.08,144.49,1576.21
24hpf,914,26,146,222,533,189,121,9,497,830
2dpf,840.75,23.35,127.61,283.59,692.28,1102.65,212.69,32.53,343.64,1070.95
3dpf,1761.29,45.97,87.92,135.62,152.28,1664.75,67.81,1.15,145.39,408.57
5dpf,570.06,99.75,307,447.06,197.43,1921.05,174.69,122.49,461.01,1891.08
10dpf,1004.68,85.97,153.75,255.41,115.47,1283.3,134.92,2.51,183.24,375.89
