stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,8.34,0,1.67,1.67,1.67,3.34,0,2.5
3dpf,137.91,0.57,0,0.57,0,2.87,1.15,0.57
5dpf,4.65,0,1.03,0,0,3.62,0.52,2.58
10dpf,69.03,0,0,0,0.63,2.51,0,0
