stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.34,0,0,4.17,10.84,0,1.67,2.5
3dpf,44.25,0,0,1.72,39.08,1.15,0.57,1.72
5dpf,2.58,0,2.07,1.03,41.86,0,2.07,2.58
10dpf,23.22,0.63,0,0,18.2,0,0.63,0
