stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,4.17,0,2.5,1.67,6.67,0.83,0.83,3.34,2.5
3dpf,19.54,0.57,1.15,0,6.32,0,0,0.57,0
5dpf,3.62,0,0.52,0,4.65,0,0.52,0.52,0
10dpf,8.16,0.63,0,0.63,3.77,0.63,0,0,0.63
