stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,21.69,0,1.67,1.67,4.17,0.83,0.83,0.83,5
3dpf,205.72,0,0,0.57,2.87,0,0,0,1.15
5dpf,5.17,0,0.52,1.03,6.72,0.52,4.13,1.03,1.55
10dpf,38.28,0.63,0,0,2.51,0,0,0,0
