stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.83,0,0.83,5,1.67,0,1.67,0.83
3dpf,4.6,0,0,0,2.87,0,0,0
5dpf,1.03,0.52,1.55,0.52,6.2,1.03,1.55,2.07
10dpf,0,0,0,0,0.63,0,0,0
