stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.5,0,0,0.83,0,0,0
3dpf,10.92,0,0,0,0,0,0
5dpf,0,0.52,0,0.52,2.07,0.52,1.55
10dpf,8.79,0.63,0.63,0,0,0,0
