stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,6.69
16hpf,0,0,0,0,0,0,0,0,2.05
24hpf,0,0,0,0,0,0,0,0,1
2dpf,3.34,0,0,0.83,0,5,0,0,15.85
3dpf,12.07,0.57,0.57,0.57,0.57,7.47,0,0,48.27
5dpf,3.1,1.03,4.65,3.1,0.52,7.75,0.52,0.52,243.43
10dpf,13.81,1.26,1.26,0,0.63,6.28,0,1.88,94.13
