stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,23.13,13.49,0,46.27,3.86,9.64,1.93,17.35
14hpf,46.81,0,3.34,30.09,0,0,0,6.69
16hpf,16.41,10.25,2.05,30.76,2.05,0,0,16.41
19hpf,26.27,0,0,2.19,0,0,0,8.76
24hpf,23,3,1,14,1,0,1,6
2dpf,5,0,0,6.67,7.51,0,0.83,5
3dpf,3.45,0,0,0,8.05,0,0.57,1.15
5dpf,1.03,0,0,0.52,4.13,0,2.07,0.52
10dpf,1.88,0,0.63,0,0,0,0,1.88
