stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,8.34,0.83,2.5,7.51,11.68,0.83,7.51,5.84
3dpf,9.19,0,0,1.15,4.6,0,0,0
5dpf,0.52,0.52,1.03,0,4.65,0,1.03,3.1
10dpf,0.63,0.63,0,0.63,3.14,0,1.26,0
