stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.67,2.5,0.83,5,0,0.83,0.83
3dpf,6.32,0.57,0,2.87,0.57,0.57,0
5dpf,0,1.55,0,4.65,0,0,1.55
10dpf,0,0,0.63,0.63,0,0,0
