stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,0,0,0,1.67,0.83,0,0,0,0.83
3dpf,6.32,0.57,0.57,0,1.15,0,0,0,0
5dpf,1.55,0,0,0,2.07,0.52,0.52,1.03,2.07
10dpf,3.77,2.51,1.26,0.63,2.51,0.63,0,1.26,1.88
