stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.17,0.83,1.67,4.17,3.34,8.34,3.34,3.34
3dpf,1.72,0,0,0,0.57,0,0,0
5dpf,1.03,0,0,0,0,1.03,0,0
10dpf,3.77,0,0.63,3.14,0.63,1.88,0,0.63
