stage,central_nervous_system,endoderm,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.83,0,0,0.83,0,0.83
3dpf,13.79,0,0,1.15,0.57,0
5dpf,1.03,0,0,2.07,0,0.52
10dpf,15.06,0.63,1.26,0,1.26,0
