stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,0,41.29
12hpf,0,3.86,0,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,0,53.5
16hpf,0,0,0,0,0,0,0,0,4.1
19hpf,0,0,0,0,0,0,0,0,85.38
24hpf,0,0,0,0,0,0,0,0,2
2dpf,9.17,0.83,1.67,1.67,6.67,0.83,0,0,121.78
3dpf,10.34,5.75,1.15,4.02,5.75,0,0,1.15,89.07
5dpf,10.85,10.34,2.07,7.24,6.72,1.55,0.52,0,193.29
10dpf,8.79,7.53,1.26,1.88,3.77,0,0,0.63,84.09
