stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,2.5,0.83,2.5,0,0.83,0
3dpf,3.45,0,0.57,1.15,8.05,0,0,0.57
5dpf,4.13,0,1.55,0,7.75,0,1.55,0.52
10dpf,2.51,1.26,0.63,1.26,3.77,0.63,0,0
