stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,1,0
2dpf,0.83,0,13.35,0.83,0.83,2.5,2.5
3dpf,3.45,0.57,8.05,0.57,0,0.57,0.57
5dpf,1.55,0,17.57,1.55,0,1.03,1.55
10dpf,4.39,0.63,6.28,0.63,0,0,0
